;index;game_id_base;max_players_base;max_playtime_base;min_age_base;min_players_base;min_playtime_base;year_published_base;category_base;average_rating_base;users_rated_base;average_learning_complexity_api;average_strategy_complexity_api;min_age_category_base;year_published_category_base;users_rated_log_base;economic_d;negotiation_d;cardgame_d;fantasy_d;abstractstrategy_d;medieval_d;ancient_d;exploration_d;bluffing_d;sciencefiction_d;dice_d;fighting_d;adventure_d;wargame_d;humor_d;partygame_d;animals_d;childrensgame_d;deduction_d;movies/tv/radiotheme_d;price_api;price_ca_api;price_uk_api;price_au_api;discount_api;listing_clicks_api
2807;2899;42743;4;90;12;2;90;2009;Age of Reason,Economic,Music,Renaissance;6.65365;923;0.0;0.0;8-12;2001-2010;6.827629234502852;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.99;0.0;0.0;0.0;0.0;0
2808;2900;42783;2;240;12;2;240;2013;Wargame,World War I;7.0141;78;0.0;0.0;8-12;2011-2020;4.356708826689592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2809;2901;42898;2;30;8;2;30;2009;Ancient,Wargame;6.49217;1115;0.0;0.0;8-12;2001-2010;7.016609683894219;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2810;2902;42929;6;180;12;2;120;2009;Economic,Science Fiction,Trains,Transportation;7.22318;299;0.0;0.0;8-12;2001-2010;5.700443573390687;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;28.69;0.0;0.0;0
2811;2903;42968;5;45;10;2;45;2010;Science Fiction;4.49336;113;0.0;0.0;8-12;2001-2010;4.727387818712341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2812;2904;42980;6;45;10;3;45;2010;Card Game,Mythology;5.59911;225;0.0;0.0;8-12;2001-2010;5.41610040220442;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.47;0.0;0.0;19.99;0.0;0
2813;2905;42997;5;480;12;1;30;2015;Wargame,World War II;7.89388;98;0.0;0.0;8-12;2011-2020;4.584967478670572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.09;0.0;0
2814;2906;43015;5;90;12;2;45;2009;Renaissance;7.637760000000001;8364;3.0;4.0;8-12;2001-2010;9.031692060548524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.99;28.0;0.0;0.0;0
2815;2907;43111;4;120;13;3;60;2009;Fantasy,Fighting,Horror,Mythology,Wargame;7.6853;11213;0.0;0.0;13-17;2001-2010;9.324829098460881;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2816;2908;43136;5;10;6;2;10;2009;Dice,Fighting,Humor,Print & Play;6.16277;184;0.0;0.0;0-7;2001-2010;5.214935757608986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2817;2909;43152;4;90;12;2;45;2009;Ancient,Civilization;6.915780000000001;1371;0.0;0.0;8-12;2001-2010;7.223295679562314;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.45;51.99;44.73;0.0;0.54;0
2818;2807;43231;6;120;13;2;120;2012;Napoleonic,Territory Building,Wargame;5.76649;94;0.0;0.0;13-17;2011-2020;4.543294782270004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2819;2910;43245;2;180;12;2;180;2009;Ancient,Wargame;6.995239999999999;103;0.0;0.0;8-12;2001-2010;4.634728988229636;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2820;2911;43262;2;30;10;2;30;2009;Fighting,Science Fiction;7.64763;748;0.0;0.0;8-12;2001-2010;6.617402977974478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0
2821;2912;43264;4;20;10;2;20;2009;Card Game,Space Exploration;6.37248;669;0.0;0.0;8-12;2001-2010;6.505784060128229;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.99;0.0;0.0;0.0;0.0;0
2822;2913;43307;6;120;13;3;120;2009;Economic,Trains,Transportation;7.274489999999999;523;0.0;0.0;13-17;2001-2010;6.259581464064923;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.24;56.99;0.0;0.0;0.81;0
2823;2914;43320;6;120;13;2;120;2009;Adventure,Exploration,Fantasy,Fighting,Medieval;6.619560000000001;518;0.0;0.0;13-17;2001-2010;6.249975242259483;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.77;0.0;0.0;0.0;0
2824;2915;43365;6;100;14;3;100;2009;Trains;6.755;168;0.0;0.0;13-17;2001-2010;5.123963979403259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.36;0.0;0.0;0.0;-1.34;0
2825;2916;43443;6;60;10;1;60;2009;Fantasy,Fighting,Medieval;6.710439999999999;10208;2.0;2.0;8-12;2001-2010;9.23092700558457;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.49;27.95;22.26;36.99;0.3;0
2826;2917;43528;4;120;12;2;90;2009;Economic,Medieval,Novel-based,Religious;7.29175;3660;0.0;0.0;8-12;2001-2010;8.205218426395412;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2827;2918;43530;24;30;11;4;30;2009;Humor,Party Game,Racing,Trivia,Word Game;6.28515;291;0.0;0.0;8-12;2001-2010;5.673323267171493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;14.87;0.0;0.0;0.0;0.0;0
2828;2919;43570;1;25;13;1;25;2011;Card Game,Fighting,Novel-based,Pirates;7.248530000000001;8886;2.5;3.5;13-17;2011-2020;9.092232283495854;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.59;16.99;0.0;26.99;0.37;0
2829;2920;43578;5;10;4;1;10;2009;Children's Game,Memory;6.34932;385;0.0;0.0;0-7;2001-2010;5.953243334287785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.95;0.0;0.0;0.0;0
2830;2921;43691;1;20;10;1;20;2009;Adventure,Fighting,Print & Play;6.471369999999999;387;0.0;0.0;8-12;2001-2010;5.958424693029782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2831;2922;43845;5;300;14;3;300;2010;Economic,Trains,Transportation;7.655469999999999;64;0.0;0.0;13-17;2001-2010;4.1588830833596715;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2832;395;43856;6;20;8;2;20;2008;Card Game,Party Game,Trivia;6.290769999999999;65;0.0;0.0;8-12;2001-2010;4.174387269895637;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.99;0.0;0.0;0.0;0.0;0
2833;2923;43868;6;45;10;2;45;2009;Adventure,Ancient,Exploration,Miniatures;6.622160000000001;4133;0.0;0.0;8-12;2001-2010;8.326758814511733;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.95;0.0;0.0;0.0;0
2834;786;43927;6;45;12;2;45;2009;Party Game,Trivia;5.72661;109;0.0;0.0;8-12;2001-2010;4.6913478822291435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;27.5;0.0;0.0;0.0;0.0;0
2835;2924;44163;5;60;12;2;60;2009;Economic,Industry / Manufacturing;6.904839999999999;5237;0.0;0.0;8-12;2001-2010;8.563504094279487;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.95;40.95;0.0;0.0;0.0;0
2836;2925;44338;6;30;12;3;30;2009;Card Game,Humor;6.32857;133;0.0;0.0;8-12;2001-2010;4.890349128221754;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;52.7;40.99;0.0;0.0;0.0;0
2837;2926;44614;5;15;12;3;15;2009;Card Game,Humor,Party Game;6.2474099999999995;263;0.0;0.0;8-12;2001-2010;5.572154032177765;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;19.95;0.0;0.0;0.0;0.0;0
2838;2927;45134;4;60;13;2;60;2009;Bluffing,Card Game,Fantasy;6.18275;1609;0.0;0.0;13-17;2001-2010;7.3833681469923835;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.95;0.0;0.0;0.0;0.0;0
2839;2928;45315;4;90;12;2;90;2009;Economic,Fantasy,Fighting,Humor;7.45872;10718;0.0;0.0;8-12;2001-2010;9.279679850054796;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;38.99;54.95;38.16;41.99;0.4;0
2840;2929;45358;6;60;8;2;60;2009;City Building;7.55277;3103;2.0;2.0;8-12;2001-2010;8.04012466444838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.0;82.99;0.0;99.99;0.0;0
2841;2930;45748;5;30;8;2;30;2009;City Building,Medieval,Territory Building;7.065189999999999;886;0.0;0.0;8-12;2001-2010;6.786716950605081;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2842;2931;45986;4;120;10;2;120;2009;Fantasy,Fighting,Medieval;7.269310000000001;3113;0.0;0.0;8-12;2001-2010;8.043342170441608;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.99;0.0;0.0;0.0;-0.69;0
2843;2932;46158;12;30;12;4;30;2009;Humor,Party Game;7.31796;284;0.0;0.0;8-12;2001-2010;5.648974238161206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2844;2933;46213;8;30;12;4;30;2009;Humor,Party Game,Real-time;7.4412199999999995;6780;1.0;1.0;8-12;2001-2010;8.821732380934442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;19.99;25.99;0.0;34.95;0.5;0
2845;2934;46255;2;50;10;2;50;2009;Card Game,Educational,Political;6.69505;2351;0.0;0.0;8-12;2001-2010;7.762596048540069;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.99;0.0;0.0;0.0;0.0;0
2846;2935;46323;4;240;12;2;180;2010;Medieval,Wargame;6.80872;266;0.0;0.0;8-12;2001-2010;5.583496308781699;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1437.26;0.0;0.0;0.0;0.0;0
2847;2936;46362;6;45;10;2;45;2011;American West,Card Game;6.41389;234;0.0;0.0;8-12;2011-2020;5.455321115357702;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2848;2937;46422;5;60;12;3;60;2009;Card Game,Mafia,Negotiation;6.35527;351;0.0;0.0;8-12;2001-2010;5.860786223465865;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.95;49.99;0.0;0.0;0.0;0
2849;2938;46530;8;5;15;2;5;2010;Card Game,Fantasy;6.20881;193;0.0;0.0;13-17;2001-2010;5.262690188904886;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.91;24.99;0.0;0
2850;2939;46586;5;15;8;2;15;2009;Card Game,Real-time;5.203119999999999;157;0.0;0.0;8-12;2001-2010;5.056245805348308;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.49;0.0;0.0;15.46;0.0;0
2851;2940;46744;4;20;7;2;20;2009;Children's Game,Racing;4.718030000000001;147;0.0;0.0;0-7;2001-2010;4.990432586778736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;82.49;0.0;0.0;0.0;0.0;0
2852;2941;46807;6;45;10;2;45;2009;City Building,Science Fiction,Territory Building;6.22671;1642;0.0;0.0;8-12;2001-2010;7.403670290012373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.95;0.0;0.0;0.0;0
2853;2942;47046;21;15;7;3;15;2008;Bluffing,Party Game,Trivia;6.72354;509;0.0;0.0;0-7;2001-2010;6.2324480165505225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2854;2943;47130;8;60;13;3;60;2009;Dice,Fighting,Humor;5.93659;123;0.0;0.0;13-17;2001-2010;4.812184355372417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;30.36;0.0;0.0;0.0;0.0;0
2855;2944;47185;2;45;13;2;45;2009;Card Game,Collectible Components,Fantasy,Fighting,Mythology;7.27503;5029;0.0;0.0;13-17;2001-2010;8.522976436171964;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.99;0.0;0.0;0.0;0.0;0
2856;2945;48726;4;90;13;2;90;2010;Dice,Science Fiction;7.4968699999999995;11327;2.0;3.0;13-17;2001-2010;9.334944535200714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;8.49;0.0;80.0;0.2;0
2857;2946;48979;6;20;8;2;20;2008;Card Game,Dice;5.79418;608;0.0;0.0;8-12;2001-2010;6.410174881966167;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.95;0.0;0.0;0.0;0
2858;2947;49010;5;20;5;2;20;2009;Bluffing,Children's Game,Deduction,Murder/Mystery;4.8098;51;0.0;0.0;0-7;2001-2010;3.9318256327243257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;12.89;0.0;0.0;0
2859;2948;49261;4;30;7;2;30;2009;Abstract Strategy,Animals,Children's Game,Territory Building;6.19652;178;0.0;0.0;0-7;2001-2010;5.181783550292085;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2860;2949;49396;2;60;12;2;60;2006;Card Game,Dice,Fantasy,Wargame;7.36415;53;0.0;0.0;8-12;2001-2010;3.970291913552122;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.95;14.95;0.0;0.0;0.0;0
2861;2950;49400;2;60;12;2;60;2005;Card Game,Dice,Fantasy,Wargame;7.27037;54;0.0;0.0;8-12;2001-2010;3.9889840465642745;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;49.14;14.95;0.0;0.0;0.0;0
2862;2951;50381;30;30;17;4;30;2009;Card Game,Humor,Mature / Adult,Party Game,Print & Play;6.2119800000000005;14042;1.0;1.0;13-17;2001-2010;9.549808117577195;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;25.0;32.99;0.0;37.95;0.17;0
2863;2952;50750;5;120;12;2;120;2011;City Building,Economic,Fantasy;7.331060000000001;4959;4.0;3.0;8-12;2011-2020;8.508959386489133;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.99;0.0;0.0;0.0;0
2864;2953;50764;6;60;10;1;60;2010;Aviation / Flight,Miniatures,Wargame,World War II;7.35873;63;0.0;0.0;8-12;2001-2010;4.143134726391533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2865;2954;50768;4;60;12;2;60;2011;Fighting,Medieval,Political;7.27755;2285;0.0;0.0;8-12;2011-2020;7.734121303328305;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.99;0.0;0.0;0.0;0.0;0
2866;2955;50849;16;15;6;2;5;2009;Dice,Party Game;4.39843;293;0.0;0.0;0-7;2001-2010;5.680172609017068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.87;0.0;0.0;0.0;0.0;0
2867;2956;51250;2;15;10;2;15;2009;Abstract Strategy;6.98796;54;0.0;0.0;8-12;2001-2010;3.9889840465642745;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2868;2957;52461;4;60;8;1;60;2013;Age of Reason,Card Game,Economic;7.2776;3033;0.0;0.0;8-12;2011-2020;8.017307507688582;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;56.99;0.0;0.0;0.0;0
2869;2958;53093;2;60;14;2;30;2014;Wargame,World War II;7.65285;1246;0.0;0.0;13-17;2011-2020;7.1276936993473985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.99;0.0;0
2870;2959;53168;2;15;12;2;15;2009;Ancient,Bluffing,Card Game,Deduction;6.78315;699;0.0;0.0;8-12;2001-2010;6.54965074223381;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2871;2960;53317;20;15;6;2;15;2008;Card Game,Humor,Real-time;4.980659999999999;396;0.0;0.0;0-7;2001-2010;5.981414211254481;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.99;0.0;0.0;0.0;0.0;0
2872;2961;53557;5;15;8;2;15;2004;Abstract Strategy;4.84219;64;0.0;0.0;8-12;2001-2010;4.1588830833596715;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2873;2962;53804;4;30;8;2;15;2009;Abstract Strategy;5.30635;282;0.0;0.0;8-12;2001-2010;5.641907070938114;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.95;0.0;0.0;0.0;0.0;0
2874;2963;53953;5;60;12;1;60;2009;Card Game,Fantasy,Fighting;7.00858;8993;0.0;0.0;8-12;2001-2010;9.104201775914515;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.99;0.0;0.0;0.0;0.21;0
2875;2964;54043;2;30;12;2;30;2009;Animals,Card Game;7.5442100000000005;18252;2.0;2.25;8-12;2001-2010;9.812029942047293;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.99;21.99;15.99;35.99;0.2;0
2876;2965;54137;4;15;7;2;15;2010;Abstract Strategy,Animals;6.738630000000001;1819;0.0;0.0;0-7;2001-2010;7.506042178518122;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.95;24.95;23.15;26.78;0.08;0
2877;2966;54138;6;120;12;2;120;2009;Economic,Fighting,Nautical,Political;7.739510000000001;3988;0.0;0.0;8-12;2001-2010;8.291045131081729;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.97;50.99;0.0;0.0;0.3;0
2878;2967;54221;2;15;6;2;5;2008;Abstract Strategy,Fighting;7.816110000000001;72;0.0;0.0;0-7;2001-2010;4.276666119016055;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2879;2968;54307;6;30;12;3;30;2009;Card Game,Fantasy;6.848;1332;0.0;0.0;8-12;2001-2010;7.194436851100335;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.1;0.0;0.0;0.0;0.0;0
2880;2970;54361;2;60;8;2;60;2010;Adventure,Fantasy,Fighting,Miniatures,Science Fiction;7.492610000000001;901;0.0;0.0;8-12;2001-2010;6.803505257608338;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;399.99;0.0;0.0;0.0;0.0;0
2881;2971;54395;6;20;6;2;20;2009;;5.36691;136;0.0;0.0;0-7;2001-2010;4.912654885736052;;;;;;;;;;;;;;;;;;;;;11.95;15.95;0.0;13.99;0.0;0
2882;2972;54507;5;30;8;2;30;2009;Animals,Racing;6.28512;475;0.0;0.0;8-12;2001-2010;6.163314804034641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2883;2973;54745;5;30;13;2;30;2009;Movies / TV / Radio theme,Trivia;5.6025599999999995;117;0.0;0.0;13-17;2001-2010;4.762173934797756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;27.97;0.0;0.0;0.0;0.07;0
2884;2974;54998;5;90;13;2;60;2009;Ancient,City Building,Civilization,Fighting,Miniatures,Mythology,Nautical;7.539569999999999;12093;0.0;0.0;13-17;2001-2010;9.400382051785275;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.99;73.99;45.59;97.99;0.23;0
2885;2975;55158;7;90;14;2;90;2009;Adventure,Deduction,Exploration,Horror;6.44859;198;0.0;0.0;13-17;2001-2010;5.288267030694535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0
